# 20160802-20160809,,,,,,,,
经销商,访问日期,PV,UV,平均页面停留时间,进入次数,跳出百分比,退出百分比,价值
/point/pages/scan.html?dealerCode=20300,2016080420,8,4,0:00:05,3,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=20310,2016080309,8,4,0:02:26,4,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080309,8,3,0:00:58,2,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080416,8,3,0:00:10,1,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080614,8,3,0:00:05,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080617,8,6,0:00:05,4,50.00%,37.50%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080912,8,5,0:00:39,3,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080815,8,6,0:00:06,3,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=20490,2016080316,8,3,0:00:42,3,33.33%,37.50%,US$0.00 
/point/pages/scan.html?dealerCode=20490,2016080510,8,6,0:00:06,5,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20530,2016080811,8,4,0:01:37,3,33.33%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=20660,2016080212,8,2,0:03:57,2,50.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=20660,2016080516,8,3,0:00:16,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20680,2016080308,8,2,0:03:25,2,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080708,8,6,0:02:19,5,60.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20770,2016080312,8,6,0:00:04,4,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20810,2016080315,8,5,0:00:48,5,40.00%,62.50%,US$0.00 
/point/pages/scan.html?dealerCode=20810,2016080416,8,2,0:00:59,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20810,2016080708,8,3,0:04:35,3,66.67%,37.50%,US$0.00 
/point/pages/scan.html?dealerCode=20810,2016080710,8,4,0:02:13,4,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=20810,2016080711,8,6,0:05:18,6,16.67%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=20830,2016080308,8,5,0:02:02,5,40.00%,62.50%,US$0.00 
/point/pages/scan.html?dealerCode=20830,2016080310,8,0,0:01:27,0,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=20880,2016080513,8,4,0:01:31,3,66.67%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=20880,2016080712,8,6,0:00:06,4,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=20980,2016080323,8,3,0:01:19,2,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=21040,2016080914,8,1,0:00:25,1,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=21110,2016080413,8,3,0:00:11,2,50.00%,37.50%,US$0.00 
/point/pages/scan.html?dealerCode=21110,2016080509,8,4,0:01:49,4,25.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=21140,2016080215,8,4,0:04:44,3,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=21140,2016080914,8,3,0:00:13,2,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=21190,2016080513,8,1,0:00:17,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21220,2016080609,8,5,0:00:20,5,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=21220,2016080709,8,4,0:01:14,4,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21230,2016080512,8,2,0:03:06,2,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=21240,2016080815,8,4,0:00:08,3,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=21260,2016080420,8,6,0:00:39,6,16.67%,37.50%,US$0.00 
/point/pages/scan.html?dealerCode=21260,2016080914,8,1,0:00:11,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21280,2016080711,8,5,0:00:04,3,66.67%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=21330,2016080316,8,4,0:01:06,4,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=21360,2016080512,8,4,0:00:51,3,33.33%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=21580,2016080912,8,3,0:00:09,3,33.33%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=21630,2016080516,8,4,0:01:57,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21630,2016080815,8,7,0:00:08,6,33.33%,37.50%,US$0.00 
/point/pages/scan.html?dealerCode=21630,2016080909,8,5,0:00:27,4,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=21630,2016080912,8,4,0:00:12,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21740,2016080514,8,7,0:00:16,7,14.29%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=21740,2016080821,8,4,0:00:03,3,33.33%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=21790,2016080221,8,7,0:00:04,6,33.33%,37.50%,US$0.00 
/point/pages/scan.html?dealerCode=21860,2016080715,8,6,0:00:04,3,33.33%,37.50%,US$0.00 
/point/pages/scan.html?dealerCode=21860,2016080810,8,3,0:00:39,3,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=21890,2016080313,8,2,0:00:11,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21940,2016080916,8,7,0:02:31,5,40.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=22060,2016080609,8,5,0:00:11,4,25.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=22197,2016080810,8,3,0:01:43,2,100.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=22300,2016080509,8,6,0:00:04,4,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=30240,2016080914,8,4,0:01:11,4,25.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=30400,2016080514,8,4,0:00:06,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30520,2016080320,8,4,0:00:28,3,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=30520,2016080408,8,5,0:00:28,4,25.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=30520,2016080616,8,4,0:04:35,3,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=30520,2016080713,8,6,0:00:03,5,20.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=30520,2016080717,8,8,0:00:08,5,20.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=30540,2016080610,8,4,0:00:20,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30570,2016080717,8,5,0:00:25,4,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30730,2016080810,8,6,0:03:14,6,16.67%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=30770,2016080410,8,4,0:00:27,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30770,2016080609,8,3,0:00:37,3,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=30840,2016080711,8,7,0:00:08,6,16.67%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=30840,2016080914,8,2,0:00:17,2,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=30850,2016080314,8,1,0:00:53,1,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=31240,2016080710,8,7,0:00:09,5,40.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=31410,2016080215,8,3,0:00:31,3,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=31410,2016080216,8,3,0:00:14,2,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=31410,2016080416,8,0,0:01:59,0,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=31520,2016080415,8,7,0:00:14,5,20.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=31600,2016080408,8,1,0:01:19,1,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=31610,2016080414,8,6,0:00:31,6,16.67%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=31610,2016080712,8,3,0:00:06,1,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=31610,2016080813,8,5,0:00:09,4,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=31670,2016080519,8,7,0:00:14,7,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=31670,2016080520,8,5,0:00:35,5,20.00%,37.50%,US$0.00 
/point/pages/scan.html?dealerCode=31910,2016080212,8,4,0:00:23,3,33.33%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=31910,2016080214,8,5,0:00:42,4,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=31910,2016080809,8,2,0:00:48,2,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=32420,2016080910,8,4,0:00:08,4,25.00%,37.50%,US$0.00 
/point/pages/scan.html?dealerCode=50140,2016080316,8,2,0:00:24,2,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=50310,2016080914,8,3,0:06:00,3,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=50330,2016080513,8,3,0:00:13,3,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=50350,2016080312,8,7,0:01:29,6,16.67%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=50350,2016080313,8,2,0:00:34,1,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=50350&from=timeline&isappinstalled=0,2016080320,8,3,0:01:35,2,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=50380,2016080509,8,5,0:00:23,4,50.00%,37.50%,US$0.00 
/point/pages/scan.html?dealerCode=50380,2016080515,8,2,0:00:22,2,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=50390,2016080617,8,2,0:00:14,2,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=50510,2016080210,8,2,0:06:33,2,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=51050,2016080310,8,2,0:01:59,2,50.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=51140,2016080409,8,4,0:00:14,3,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=51140,2016080411,8,4,0:00:05,4,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=51140,2016080713,8,4,0:00:33,3,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=51320&from=singlemessage&isappinstalled=0,2016080315,8,1,0:00:17,0,0.00%,37.50%,US$0.00 
/point/pages/scan.html?dealerCode=80260,2016080609,8,2,0:01:29,2,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=80320,2016080808,8,5,0:00:04,4,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=80370,2016080815,8,3,0:00:15,2,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=80430,2016080616,8,4,0:00:09,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80430,2016080713,8,5,0:00:12,2,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=80440,2016080515,8,3,0:00:33,2,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=80830,2016080710,8,1,0:00:44,1,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=80840,2016080514,8,4,0:00:27,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=81360,2016080808,8,3,0:00:13,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=81360,2016080809,8,1,0:00:10,1,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=81370,2016080509,8,4,0:00:12,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=81380,2016080709,8,5,0:00:06,4,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=81380,2016080710,8,4,0:00:04,2,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=81400,2016080511,8,6,0:00:32,3,33.33%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=A24799,2016080210,8,1,0:00:28,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=A33824,2016080511,8,1,0:01:07,0,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=07472,2016080616,7,2,0:02:30,2,50.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=10020,2016080709,7,2,0:03:10,1,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=10020,2016080917,7,2,0:00:28,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10080,2016080510,7,2,0:00:17,1,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080308,7,4,0:05:31,4,25.00%,57.14%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080315,7,5,0:00:05,5,40.00%,42.86%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080511,7,4,0:00:11,1,0.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080712,7,2,0:00:30,2,50.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080810,7,3,0:00:07,2,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=10220,2016080611,7,5,0:00:09,4,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=10220,2016080715,7,3,0:00:40,2,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=10230,2016080311,7,2,0:00:31,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10230,2016080409,7,6,0:00:07,4,0.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=10230,2016080411,7,6,0:00:22,5,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=10290,2016080417,7,1,0:08:03,1,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=10290,2016080613,7,3,0:00:33,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10300,2016080309,7,3,0:00:45,2,0.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=10320,2016080611,7,3,0:00:04,3,33.33%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=10330,2016080709,7,5,0:00:18,5,0.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=10330,2016080915,7,2,0:00:22,2,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=10470,2016080613,7,6,0:00:10,5,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=10470,2016080709,7,6,0:00:09,5,20.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=10470,2016080910,7,6,0:00:11,6,50.00%,57.14%,US$0.00 
/point/pages/scan.html?dealerCode=10520,2016080608,7,2,0:00:52,2,0.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=10560,2016080312,7,2,0:00:06,2,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=10560,2016080608,7,4,0:00:39,1,0.00%,57.14%,US$0.00 
/point/pages/scan.html?dealerCode=10680,2016080610,7,3,0:00:06,2,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=10680,2016080709,7,2,0:00:42,2,0.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=10680,2016080821,7,5,0:00:06,4,25.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080508,7,6,0:00:06,6,16.67%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080816,7,4,0:00:23,4,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080912,7,3,0:00:05,2,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=10710&from=timeline&isappinstalled=0,2016080314,7,3,0:00:12,2,100.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=10720,2016080215,7,6,0:00:37,5,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10720,2016080413,7,3,0:00:05,2,0.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=10810,2016080809,7,4,0:01:34,4,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=10810,2016080914,7,3,0:08:58,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10840,2016080811,7,7,0:00:15,4,0.00%,42.86%,US$0.00 
/point/pages/scan.html?dealerCode=10840,2016080813,7,5,0:00:08,4,0.00%,42.86%,US$0.00 
/point/pages/scan.html?dealerCode=10840,2016080915,7,1,0:05:10,1,0.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=10880,2016080511,7,1,0:00:06,1,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=10880,2016080622,7,1,0:00:38,1,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=10900,2016080713,7,2,0:00:27,1,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=10910,2016080811,7,1,0:00:26,1,0.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=10940,2016080212,7,6,0:00:46,6,33.33%,42.86%,US$0.00 
/point/pages/scan.html?dealerCode=11000,2016080318,7,1,0:03:13,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11020,2016080222,7,4,0:00:27,3,66.67%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=11020,2016080608,7,2,0:00:47,2,0.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=11020,2016080714,7,3,0:00:10,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11030,2016080213,7,4,0:00:07,3,33.33%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=11070,2016080514,7,4,0:00:50,4,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=11070,2016080711,7,4,0:00:19,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11080,2016080217,7,4,0:00:07,3,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=11240,2016080711,7,4,0:00:06,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11260,2016080217,7,6,0:00:07,4,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11260,2016080316,7,2,0:00:34,2,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=11310,2016080713,7,4,0:01:05,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11350,2016080614,7,2,0:00:07,1,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=11360,2016080409,7,4,0:00:11,2,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=11360,2016080416,7,3,0:00:06,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11360,2016080708,7,4,0:08:29,4,50.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=11360,2016080711,7,5,0:00:04,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11550,2016080413,7,4,0:00:35,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11800&from=timeline&isappinstalled=0,2016080213,7,3,0:00:11,2,50.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=11810,2016080710,7,4,0:00:06,2,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=11830,2016080314,7,2,0:00:26,1,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=11840,2016080217,7,5,0:00:19,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11860,2016080311,7,4,0:02:01,4,25.00%,42.86%,US$0.00 
/point/pages/scan.html?dealerCode=11860,2016080414,7,5,0:00:05,4,25.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=11900,2016080811,7,5,0:05:56,4,25.00%,42.86%,US$0.00 
/point/pages/scan.html?dealerCode=11940,2016080610,7,4,0:00:08,2,0.00%,42.86%,US$0.00 
/point/pages/scan.html?dealerCode=11940,2016080710,7,4,0:00:08,2,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=11940,2016080712,7,4,0:00:37,4,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11950,2016080510,7,4,0:00:13,4,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=20030,2016080416,7,4,0:00:06,3,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=20090,2016080311,7,1,0:02:31,1,100.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=20190,2016080313,7,2,0:01:52,2,0.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=20190,2016080609,7,2,0:00:14,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20220,2016080509,7,2,0:00:09,1,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=20220,2016080614,7,6,0:00:13,5,60.00%,57.14%,US$0.00 
/point/pages/scan.html?dealerCode=20220,2016080615,7,3,0:00:26,2,50.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=20220,2016080710,7,4,0:00:03,3,66.67%,42.86%,US$0.00 
/point/pages/scan.html?dealerCode=20310,2016080815,7,1,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080411,7,5,0:00:17,4,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080412,7,3,0:00:07,2,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080711,7,4,0:01:01,3,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080815,7,3,0:00:13,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080313,7,2,0:01:24,2,50.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=20490,2016080212,7,6,0:00:04,6,33.33%,42.86%,US$0.00 
/point/pages/scan.html?dealerCode=20490,2016080311,7,5,0:00:05,3,33.33%,42.86%,US$0.00 
/point/pages/scan.html?dealerCode=20490,2016080709,7,4,0:00:26,3,66.67%,57.14%,US$0.00 
/point/pages/scan.html?dealerCode=20530,2016080618,7,4,0:00:04,3,0.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=20530,2016080814,7,5,0:01:49,5,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=20650,2016080411,7,2,0:00:12,2,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=20660,2016080710,7,3,0:00:11,2,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=20660,2016080909,7,5,0:00:10,4,0.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=20660&from=timeline&isappinstalled=0,2016080610,7,5,0:00:04,3,33.33%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=20680,2016080708,7,3,0:05:52,2,50.00%,42.86%,US$0.00 
/point/pages/scan.html?dealerCode=20710,2016080309,7,1,0:00:48,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20730,2016080308,7,3,0:00:30,3,33.33%,42.86%,US$0.00 
/point/pages/scan.html?dealerCode=20730,2016080610,7,4,0:00:20,4,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080214,7,1,0:01:37,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080608,7,3,0:08:46,3,33.33%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080609,7,5,0:00:51,2,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080712,7,3,0:00:07,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20770,2016080316,7,0,0:00:40,0,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=20810,2016080414,7,5,0:00:04,4,25.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=20810,2016080909,7,3,0:04:03,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20880,2016080509,7,5,0:00:16,3,33.33%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=21110,2016080809,7,2,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21110,2016080811,7,4,0:01:32,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21140,2016080308,7,2,0:01:49,2,50.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=21190,2016080909,7,4,0:00:17,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21190,2016080914,7,1,0:00:47,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21190,2016080917,7,2,0:01:38,1,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=21200,2016080214,7,4,0:00:06,2,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=21260,2016080423,7,4,0:00:21,4,25.00%,57.14%,US$0.00 
/point/pages/scan.html?dealerCode=21260,2016080512,7,1,0:02:58,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21260,2016080518,7,2,0:00:04,1,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=21260,2016080612,7,4,0:00:15,4,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21330,2016080816,7,4,0:00:06,2,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=21360,2016080515,7,3,0:00:56,2,50.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=21360,2016080611,7,2,0:00:14,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21450,2016080515,7,4,0:02:49,4,50.00%,42.86%,US$0.00 
/point/pages/scan.html?dealerCode=21560,2016080814,7,2,0:00:07,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21630,2016080708,7,3,0:07:20,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21680,2016080616,7,3,0:01:01,3,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=21690,2016080210,7,2,0:00:22,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21730,2016080217,7,2,0:00:18,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21740,2016080609,7,2,0:00:29,2,0.00%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=21820,2016080314,7,4,0:00:02,3,33.33%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=21820,2016080315,7,3,0:01:39,3,66.67%,57.14%,US$0.00 
/point/pages/scan.html?dealerCode=21820,2016080708,7,4,0:01:02,4,50.00%,42.86%,US$0.00 
/point/pages/scan.html?dealerCode=21820,2016080711,7,1,0:00:53,1,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=21840,2016080512,7,4,0:00:03,1,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=21840,2016080713,7,3,0:00:13,1,0.00%,14.29%,US$0.00 
/point/pages/scan.html?dealerCode=21860,2016080911,7,3,0:00:04,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21890,2016080411,7,4,0:00:06,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21890,2016080514,7,4,0:00:04,3,0.00%,0.00%,US$0.00 
