# ----------------------------------------,,,,,,,,
# 20160801-20160802,,,,,,,,
# ----------------------------------------,,,,,,,,
,,,,,,,,
经销商,访问日期,PV,UV,平均页面停留时间,进入次数,跳出百分比,退出百分比,价值
/point/pages/scan.html?dealerCode=10720,2016080215,7,6,0:00:37,5,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=50350?10000skip=true,2016080217,1,1,0:00:37,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=51330,2016080222,1,1,0:00:36,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10390,2016080211,5,4,0:00:35,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=51170,2016080216,4,3,0:00:35,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=51170,2016080215,2,1,0:00:35,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=10020,2016080111,1,1,0:00:35,0,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=21300,2016080107,1,1,0:00:35,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=50350?10000skip=true,2016080213,1,1,0:00:34,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80680,2016080210,5,1,0:00:34,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=10080,2016080115,2,1,0:00:34,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20320,2016080214,3,2,0:00:34,2,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=31480,2016080112,3,1,0:00:34,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=20490,2016080117,21,9,0:00:33,8,0.00%,4.76%,US$0.00 
/point/point/pages/scan.html?dealerCode=34986,2016080109,2,2,0:00:33,2,50.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=11020,2016080211,64,41,0:00:33,35,8.57%,17.19%,US$0.00 
/point/point/pages/scan.html?dealerCode=10430,2016080115,5,2,0:00:32,0,0.00%,40.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=30480,2016080114,5,0,0:00:32,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10230,2016080219,26,15,0:00:32,14,0.00%,15.38%,US$0.00 
/point/point/pages/scan.html?dealerCode=20490,2016080115,1,1,0:00:32,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11080,2016080212,63,31,0:00:32,25,4.00%,25.40%,US$0.00 
/point/point/pages/scan.html?dealerCode=32400,2016080115,10,4,0:00:31,3,33.33%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=21630?10000skip=true,2016080214,1,0,0:00:31,0,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=20490,2016080110,10,5,0:00:31,5,0.00%,10.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=31410,2016080123,15,3,0:00:31,3,33.33%,6.67%,US$0.00 
/point/point/pages/scan.html?dealerCode=11360,2016080117,5,1,0:00:31,1,100.00%,40.00%,US$0.00 
/point/pages/scan.html?dealerCode=31410,2016080215,8,3,0:00:31,3,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=11340,2016080211,100,60,0:00:31,51,9.80%,23.00%,US$0.00 
/point/pages/scan.html?dealerCode=11470,2016080216,3,1,0:00:31,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=31260,2016080215,2,1,0:00:31,0,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=30520,2016080110,14,6,0:00:30,4,0.00%,7.14%,US$0.00 
/point/pages/scan.html?dealerCode=11840,2016080211,1,1,0:00:30,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=31430,2016080109,10,4,0:00:30,4,0.00%,30.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=10310,2016080112,6,2,0:00:30,2,0.00%,16.67%,US$0.00 
/point/point/pages/scan.html?dealerCode=50590,2016080120,9,6,0:00:30,6,0.00%,11.11%,US$0.00 
/point/pages/scan.html?dealerCode=31520,2016080212,3,2,0:00:30,2,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=10920,2016080210,8,2,0:00:29,2,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=10020,2016080210,5,2,0:00:29,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20880,2016080216,3,1,0:00:29,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=22200,2016080216,2,1,0:00:29,1,0.00%,50.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=10220,2016080110,11,6,0:00:29,4,0.00%,9.09%,US$0.00 
/point/point/pages/scan.html?dealerCode=20750,2016080109,2,1,0:00:29,1,0.00%,50.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=50400?10000skip=true,2016080110,1,1,0:00:29,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=20490,2016080118,22,9,0:00:29,8,12.50%,13.64%,US$0.00 
/point/pages/scan.html?dealerCode=20450,2016080215,4,2,0:00:29,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=20490,2016080109,36,22,0:00:28,18,5.56%,8.33%,US$0.00 
/point/pages/scan.html?dealerCode=21190,2016080216,6,3,0:00:28,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11100,2016080213,1,1,0:00:28,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11220,2016080212,1,1,0:00:28,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=51050,2016080216,4,1,0:00:28,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=50350,2016080111,3,1,0:00:28,1,0.00%,33.33%,US$0.00 
/point/point/pages/scan.html?dealerCode=80430,2016080117,10,3,0:00:28,2,0.00%,10.00%,US$0.00 
/point/pages/scan.html?dealerCode=21610,2016080211,110,69,0:00:28,59,22.03%,30.91%,US$0.00 
/point/pages/scan.html?dealerCode=A24799,2016080210,8,1,0:00:28,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11260,2016080222,20,6,0:00:28,6,0.00%,10.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=30310,2016080109,5,3,0:00:27,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10860,2016080210,16,6,0:00:27,6,16.67%,18.75%,US$0.00 
/point/point/pages/scan.html?dealerCode=21360,2016080109,18,10,0:00:27,7,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31520,2016080215,9,6,0:00:27,5,20.00%,44.44%,US$0.00 
/point/pages/scan.html?dealerCode=50460,2016080215,2,2,0:00:27,2,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=10320,2016080108,3,3,0:00:27,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11020,2016080222,7,4,0:00:27,3,66.67%,28.57%,US$0.00 
/point/pages/scan.html?dealerCode=21200,2016080215,2,0,0:00:27,0,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=50350?10000skip=true,2016080118,2,1,0:00:27,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21610,2016080214,29,21,0:00:26,16,18.75%,27.59%,US$0.00 
/point/point/pages/scan.html?dealerCode=10720,2016080122,6,2,0:00:26,2,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=11260,2016080223,12,3,0:00:26,3,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=10940,2016080217,19,7,0:00:26,5,20.00%,15.79%,US$0.00 
/point/pages/scan.html?dealerCode=10630,2016080217,4,2,0:00:26,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20770,2016080210,3,1,0:00:26,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=31210,2016080220,1,1,0:00:26,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=10860,2016080111,1,1,0:00:26,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=A30675,2016080115,2,1,0:00:26,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080220,9,3,0:00:25,2,50.00%,22.22%,US$0.00 
/point/pages/scan.html?dealerCode=21820,2016080210,10,4,0:00:25,4,0.00%,20.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=50580,2016080109,2,1,0:00:25,1,0.00%,50.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=a23215,2016080117,1,1,0:00:25,0,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=20650,2016080114,14,6,0:00:25,5,0.00%,14.29%,US$0.00 
/point/point/pages/scan.html?dealerCode=11560,2016080109,4,3,0:00:25,2,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=51060,2016080113,9,3,0:00:25,2,0.00%,33.33%,US$0.00 
/point/point/pages/scan.html?dealerCode=51670,2016080116,9,4,0:00:25,4,25.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=11260,2016080220,2,1,0:00:25,0,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=31240,2016080113,3,2,0:00:25,0,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=11030,2016080211,17,10,0:00:24,10,10.00%,23.53%,US$0.00 
/point/point/pages/scan.html?dealerCode=30320,2016080116,7,4,0:00:24,4,50.00%,57.14%,US$0.00 
/point/pages/scan.html?dealerCode=30520,2016080210,6,5,0:00:24,4,25.00%,33.33%,US$0.00 
/point/point/pages/scan.html?dealerCode=32400,2016080114,4,4,0:00:24,3,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=21650,2016080116,1,1,0:00:24,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=50350,2016080109,2,1,0:00:24,0,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=20220,2016080109,16,6,0:00:24,3,33.33%,18.75%,US$0.00 
/point/point/pages/scan.html?dealerCode=21330,2016080114,8,5,0:00:24,5,20.00%,25.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=81380,2016080110,5,4,0:00:24,3,0.00%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=A24799,2016080209,2,1,0:00:24,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21610,2016080210,44,29,0:00:23,28,14.29%,22.73%,US$0.00 
/point/pages/scan.html?dealerCode=11020,2016080218,9,2,0:00:23,1,0.00%,11.11%,US$0.00 
/point/pages/scan.html?dealerCode=10490,2016080210,4,1,0:00:23,1,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=30520,2016080213,3,3,0:00:23,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31910,2016080212,8,4,0:00:23,3,33.33%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=51010,2016080216,3,1,0:00:23,0,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=50400,2016080111,5,2,0:00:23,2,0.00%,20.00%,US$0.00 
/point/pages/scan.html?dealerCode=11100,2016080214,2,1,0:00:23,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=50710,2016080214,2,1,0:00:23,1,0.00%,50.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=10440,2016080111,1,1,0:00:23,0,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=20240,2016080110,2,2,0:00:23,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21720,2016080219,2,1,0:00:22,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=31210,2016080213,3,2,0:00:22,2,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=20030,2016080116,2,2,0:00:22,2,50.00%,50.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=20320,2016080110,4,2,0:00:22,1,0.00%,25.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=20650,2016080116,2,1,0:00:22,0,0.00%,50.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=21640,2016080117,1,1,0:00:22,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=50470,2016080111,2,2,0:00:22,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=51170,2016080210,7,5,0:00:22,5,20.00%,14.29%,US$0.00 
/point/point/pages/scan.html?dealerCode=10310,2016080116,8,2,0:00:22,1,100.00%,25.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=10880,2016080114,4,1,0:00:22,1,0.00%,25.00%,US$0.00 
/point/pages/scan.html?dealerCode=10720,2016080216,6,2,0:00:22,2,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=21690,2016080210,7,2,0:00:22,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20240,2016080215,3,1,0:00:22,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=51010,2016080217,7,5,0:00:22,3,0.00%,14.29%,US$0.00 
/point/point/pages/scan.html?dealerCode=10320,2016080109,2,2,0:00:22,0,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=50460,2016080117,2,2,0:00:22,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=11340,2016080109,1,1,0:00:21,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=20330,2016080116,4,4,0:00:21,3,0.00%,25.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=26115,2016080110,2,2,0:00:21,2,50.00%,50.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=31410,2016080112,87,53,0:00:21,43,9.30%,16.09%,US$0.00 
/point/point/pages/scan.html?dealerCode=30670,2016080115,12,7,0:00:21,7,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21610&from=singlemessage&isappinstalled=0,2016080210,2,1,0:00:21,0,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=50520,2016080109,2,2,0:00:21,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=50520,2016080122,3,2,0:00:21,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=10230,2016080214,9,5,0:00:20,3,0.00%,22.22%,US$0.00 
/point/point/pages/scan.html?dealerCode=21200,2016080110,5,2,0:00:20,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30670,2016080210,5,2,0:00:20,2,0.00%,40.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=21360,2016080115,4,3,0:00:20,3,0.00%,25.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=22180,2016080118,11,5,0:00:20,4,25.00%,45.45%,US$0.00 
/point/pages/scan.html?dealerCode=10230,2016080215,10,4,0:00:20,3,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=20320,2016080116,7,6,0:00:20,3,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21610,2016080215,14,5,0:00:20,4,0.00%,21.43%,US$0.00 
/point/point/pages/scan.html?dealerCode=10630,2016080111,17,8,0:00:20,7,0.00%,29.41%,US$0.00 
/point/point/pages/scan.html?dealerCode=80660,2016080113,6,2,0:00:20,0,0.00%,33.33%,US$0.00 
/point/point/pages/scan.html?dealerCode=20750,2016080108,14,6,0:00:20,5,0.00%,7.14%,US$0.00 
/point/pages/scan.html?dealerCode=10940,2016080220,3,2,0:00:20,2,50.00%,66.67%,US$0.00 
/point/pages/scan.html?dealerCode=11340,2016080218,3,1,0:00:20,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=20710,2016080211,1,1,0:00:20,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30520,2016080216,3,1,0:00:20,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=50350,2016080220,9,6,0:00:20,5,20.00%,22.22%,US$0.00 
/point/point/pages/scan.html?dealerCode=10100,2016080114,3,1,0:00:20,1,0.00%,33.33%,US$0.00 
/point/point/pages/scan.html?dealerCode=10320,2016080112,1,1,0:00:20,0,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=20090,2016080110,3,1,0:00:20,1,0.00%,33.33%,US$0.00 
/point/point/pages/scan.html?dealerCode=30130,2016080118,1,1,0:00:20,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=50590,2016080118,11,6,0:00:20,5,20.00%,27.27%,US$0.00 
/point/point/pages/scan.html?dealerCode=31780,2016080117,9,2,0:00:20,2,0.00%,11.11%,US$0.00 
/point/point/pages/scan.html?dealerCode=10440,2016080116,5,1,0:00:20,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11020,2016080214,14,11,0:00:19,9,0.00%,14.29%,US$0.00 
/point/point/pages/scan.html?dealerCode=11060,2016080113,4,2,0:00:19,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=50460,2016080114,30,17,0:00:19,13,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080212,2,1,0:00:19,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31950,2016080210,1,1,0:00:19,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=50350?10000skip=true,2016080215,2,2,0:00:19,2,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=10410,2016080118,3,1,0:00:19,1,0.00%,33.33%,US$0.00 
/point/point/pages/scan.html?dealerCode=30520,2016080113,1,1,0:00:19,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=50390,2016080113,2,1,0:00:19,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=51060,2016080117,2,1,0:00:19,0,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=51920,2016080112,2,0,0:00:19,0,0.00%,50.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=83870,2016080110,2,1,0:00:19,0,0.00%,50.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=50460,2016080116,13,6,0:00:19,5,0.00%,23.08%,US$0.00 
/point/pages/scan.html?dealerCode=11840,2016080217,7,5,0:00:19,3,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=31410,2016080111,40,26,0:00:19,24,12.50%,15.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=80430,2016080107,3,1,0:00:19,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=50460,2016080121,20,11,0:00:19,8,12.50%,30.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=10110,2016080112,2,2,0:00:19,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30130,2016080215,5,2,0:00:18,2,0.00%,40.00%,US$0.00 
/point/pages/scan.html?dealerCode=11800,2016080213,6,5,0:00:18,4,50.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=20300,2016080214,1,1,0:00:18,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21730,2016080217,7,2,0:00:18,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=30770,2016080222,3,1,0:00:18,1,0.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=50490,2016080217,2,1,0:00:18,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=80430,2016080213,3,2,0:00:18,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=10470,2016080116,1,1,0:00:18,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=21200,2016080113,3,1,0:00:18,1,0.00%,33.33%,US$0.00 
/point/point/pages/scan.html?dealerCode=51110,2016080110,2,1,0:00:18,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=10220,2016080216,69,32,0:00:18,27,7.41%,20.29%,US$0.00 
/point/pages/scan.html?dealerCode=10940,2016080213,3,2,0:00:18,2,50.00%,33.33%,US$0.00 
/point/point/pages/scan.html?dealerCode=11490,2016080115,2,1,0:00:18,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=11830,2016080116,2,1,0:00:18,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20420,2016080216,5,3,0:00:17,3,33.33%,40.00%,US$0.00 
/point/pages/scan.html?dealerCode=50350?10000skip=true,2016080214,4,2,0:00:17,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=21820,2016080111,48,35,0:00:17,29,17.24%,20.83%,US$0.00 
/point/pages/scan.html?dealerCode=31610,2016080214,11,5,0:00:17,4,25.00%,27.27%,US$0.00 
/point/pages/scan.html?dealerCode=11240,2016080219,1,1,0:00:17,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20880,2016080209,2,1,0:00:17,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=21820,2016080219,1,1,0:00:17,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31430,2016080213,2,1,0:00:17,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=31480,2016080210,2,2,0:00:17,2,50.00%,50.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=11360,2016080116,2,2,0:00:17,1,0.00%,50.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=20330,2016080115,1,1,0:00:17,0,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=20750,2016080117,5,1,0:00:17,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=21730,2016080116,2,1,0:00:17,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20750,2016080215,2,2,0:00:17,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31520,2016080216,4,3,0:00:17,3,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=20090,2016080115,3,2,0:00:17,2,0.00%,33.33%,US$0.00 
/point/point/pages/scan.html?dealerCode=21210,2016080110,6,4,0:00:17,3,33.33%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=11080,2016080209,3,3,0:00:16,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11080,2016080213,18,13,0:00:16,11,0.00%,16.67%,US$0.00 
/point/pages/scan.html?dealerCode=21510,2016080217,4,3,0:00:16,1,0.00%,25.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=11360,2016080113,3,1,0:00:16,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=21820,2016080112,59,37,0:00:16,29,13.79%,11.86%,US$0.00 
/point/pages/scan.html?dealerCode=11020,2016080215,9,6,0:00:16,4,0.00%,22.22%,US$0.00 
/point/pages/scan.html?dealerCode=11060,2016080215,5,1,0:00:16,1,0.00%,20.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=21140,2016080110,9,5,0:00:16,4,0.00%,11.11%,US$0.00 
/point/pages/scan.html?dealerCode=10090,2016080223,1,1,0:00:16,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10100,2016080221,2,1,0:00:16,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=10710,2016080212,2,1,0:00:16,0,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11020&from=timeline&isappinstalled=0,2016080221,2,1,0:00:16,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=11080,2016080216,2,2,0:00:16,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20220,2016080211,4,3,0:00:16,2,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20890,2016080213,1,1,0:00:16,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=22120,2016080212,3,2,0:00:16,2,50.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=25798,2016080214,2,1,0:00:16,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=50750,2016080216,2,2,0:00:16,2,50.00%,50.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=10530,2016080119,2,2,0:00:16,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=11830,2016080117,2,1,0:00:16,1,0.00%,50.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=51050,2016080114,2,1,0:00:16,1,0.00%,50.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=51220,2016080114,1,1,0:00:16,0,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=80430,2016080109,1,1,0:00:16,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20220,2016080209,3,2,0:00:16,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=21610,2016080212,83,61,0:00:16,49,12.24%,20.48%,US$0.00 
/point/point/pages/scan.html?dealerCode=51670,2016080123,20,1,0:00:16,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=11000,2016080216,2,1,0:00:16,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=20400,2016080212,2,1,0:00:16,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=11500,2016080116,3,1,0:00:15,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=51010,2016080120,9,5,0:00:15,2,0.00%,33.33%,US$0.00 
/point/point/pages/scan.html?dealerCode=20330,2016080108,8,6,0:00:15,6,0.00%,12.50%,US$0.00 
/point/pages/scan.html?dealerCode=11020,2016080220,5,5,0:00:15,2,50.00%,20.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=31410,2016080115,4,2,0:00:15,2,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=51010,2016080114,10,9,0:00:15,3,33.33%,10.00%,US$0.00 
/point/pages/scan.html?dealerCode=20330,2016080213,2,1,0:00:15,1,0.00%,50.00%,US$0.00 
/point/pages/scan.html?dealerCode=20590,2016080210,9,6,0:00:15,5,20.00%,33.33%,US$0.00 
/point/pages/scan.html?dealerCode=21510,2016080211,11,8,0:00:15,5,20.00%,18.18%,US$0.00 
/point/pages/scan.html?dealerCode=31410,2016080213,1,1,0:00:15,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=31660,2016080211,1,1,0:00:15,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=51150,2016080215,1,1,0:00:15,1,0.00%,0.00%,US$0.00 
/point/pages/scan.html?dealerCode=80260,2016080213,1,1,0:00:15,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=11080,2016080115,1,1,0:00:15,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=11170,2016080116,1,1,0:00:15,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=21200,2016080118,3,1,0:00:15,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=31410,2016080108,1,1,0:00:15,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=31620,2016080109,3,1,0:00:15,1,0.00%,33.33%,US$0.00 
/point/point/pages/scan.html?dealerCode=50350?10000skip=true,2016080116,1,1,0:00:15,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=50390,2016080110,1,1,0:00:15,1,0.00%,0.00%,US$0.00 
/point/point/pages/scan.html?dealerCode=50460,2016080112,41,17,0:00:15,14,0.00%,21.95%,US$0.00 
/point/point/pages/scan.html?dealerCode=50570,2016080116,2,1,0:00:15,1,0.00%,50.00%,US$0.00 
